"Station.No","Location","Date","Hour","API","Pollutant"
41,"Banting",2014-11-17,17,43,"*"
41,"Banting",2014-11-17,18,43,"*"
41,"Banting",2014-11-17,19,43,"*"
41,"Banting",2014-11-17,20,43,"*"
41,"Banting",2014-11-17,21,43,"*"
41,"Banting",2014-11-17,22,43,"*"
41,"Banting",2014-11-17,23,44,"*"
41,"Banting",2014-11-17,24,45,"*"
41,"Banting",2014-11-18,1,46,"*"
41,"Banting",2014-11-18,2,47,"*"
41,"Banting",2014-11-18,3,47,"*"
41,"Banting",2014-11-18,4,47,"*"
41,"Banting",2014-11-18,5,47,"*"
41,"Banting",2014-11-18,6,47,"*"
41,"Banting",2014-11-18,7,46,"*"
41,"Banting",2014-11-18,8,46,"*"
41,"Banting",2014-11-18,9,46,"*"
41,"Banting",2014-11-18,10,46,"*"
41,"Banting",2014-11-18,11,45,"*"
41,"Banting",2014-11-18,12,46,"*"
41,"Banting",2014-11-18,13,47,"*"
41,"Banting",2014-11-18,14,49,"c"
41,"Banting",2014-11-18,15,51,"c"
41,"Banting",2014-11-18,16,47,"*"
41,"Banting",2014-11-18,17,58,"c"
41,"Banting",2014-11-18,18,47,"*"
41,"Banting",2014-11-18,19,47,"*"
41,"Banting",2014-11-18,20,48,"*"
41,"Banting",2014-11-18,21,49,"*"
41,"Banting",2014-11-18,22,50,"*"
41,"Banting",2014-11-18,23,51,"*"
41,"Banting",2014-11-18,24,51,"*"
41,"Banting",2014-11-19,1,51,"*"
41,"Banting",2014-11-19,2,51,"*"
41,"Banting",2014-11-19,3,50,"*"
41,"Banting",2014-11-19,4,50,"*"
41,"Banting",2014-11-19,5,49,"*"
41,"Banting",2014-11-19,6,49,"*"
41,"Banting",2014-11-19,7,49,"*"
41,"Banting",2014-11-19,8,49,"*"
41,"Banting",2014-11-19,9,50,"*"
41,"Banting",2014-11-19,10,50,"*"
41,"Banting",2014-11-19,11,49,"*"
41,"Banting",2014-11-19,12,48,"*"
41,"Banting",2014-11-19,13,48,"*"
41,"Banting",2014-11-19,14,47,"*"
41,"Banting",2014-11-19,15,47,"*"
41,"Banting",2014-11-19,16,47,"*"
41,"Banting",2014-11-19,17,46,"*"
41,"Banting",2014-11-19,18,46,"*"
41,"Banting",2014-11-19,19,57,"c"
41,"Banting",2014-11-19,20,61,"c"
41,"Banting",2014-11-19,21,45,"*"
41,"Banting",2014-11-19,22,46,"*"
41,"Banting",2014-11-19,23,46,"*"
41,"Banting",2014-11-19,24,45,"*"
41,"Banting",2014-11-20,1,45,"*"
41,"Banting",2014-11-20,2,46,"*"
41,"Banting",2014-11-20,3,47,"*"
41,"Banting",2014-11-20,4,48,"*"
41,"Banting",2014-11-20,5,50,"*"
41,"Banting",2014-11-20,6,51,"*"
41,"Banting",2014-11-20,7,51,"*"
41,"Banting",2014-11-20,8,51,"*"
41,"Banting",2014-11-20,9,51,"*"
41,"Banting",2014-11-20,10,51,"*"
41,"Banting",2014-11-20,11,52,"*"
41,"Banting",2014-11-20,12,52,"*"
41,"Banting",2014-11-20,13,53,"c"
41,"Banting",2014-11-20,14,76,"c"
41,"Banting",2014-11-20,15,97,"c"
41,"Banting",2014-11-20,16,115,"c"
41,"Banting",2014-11-20,17,68,"c"
41,"Banting",2014-11-20,18,53,"*"
41,"Banting",2014-11-20,19,53,"*"
41,"Banting",2014-11-20,20,53,"*"
41,"Banting",2014-11-20,21,53,"*"
41,"Banting",2014-11-20,22,52,"*"
41,"Banting",2014-11-20,23,52,"*"
41,"Banting",2014-11-20,24,51,"*"
41,"Banting",2014-11-21,1,50,"*"
41,"Banting",2014-11-21,2,50,"*"
41,"Banting",2014-11-21,3,49,"*"
41,"Banting",2014-11-21,4,48,"*"
41,"Banting",2014-11-21,5,47,"*"
41,"Banting",2014-11-21,6,46,"*"
41,"Banting",2014-11-21,7,45,"*"
41,"Banting",2014-11-21,8,46,"*"
41,"Banting",2014-11-21,9,46,"*"
41,"Banting",2014-11-21,10,46,"*"
41,"Banting",2014-11-21,11,47,"*"
41,"Banting",2014-11-21,12,48,"*"
41,"Banting",2014-11-21,13,58,"c"
41,"Banting",2014-11-21,14,66,"c"
41,"Banting",2014-11-21,15,54,"c"
41,"Banting",2014-11-21,16,49,"*"
41,"Banting",2014-11-21,17,48,"*"
41,"Banting",2014-11-21,18,48,"*"
41,"Banting",2014-11-21,19,48,"*"
41,"Banting",2014-11-21,20,47,"*"
41,"Banting",2014-11-21,21,48,"*"
41,"Banting",2014-11-21,22,49,"*"
41,"Banting",2014-11-21,23,50,"*"
41,"Banting",2014-11-21,24,50,"*"
41,"Banting",2014-11-22,1,50,"*"
41,"Banting",2014-11-22,2,51,"*"
41,"Banting",2014-11-22,3,51,"*"
41,"Banting",2014-11-22,4,51,"*"
41,"Banting",2014-11-22,5,51,"*"
41,"Banting",2014-11-22,6,51,"*"
41,"Banting",2014-11-22,7,50,"*"
41,"Banting",2014-11-22,8,50,"*"
41,"Banting",2014-11-22,9,49,"*"
41,"Banting",2014-11-22,10,48,"*"
41,"Banting",2014-11-22,11,47,"*"
41,"Banting",2014-11-22,12,46,"*"
41,"Banting",2014-11-22,13,45,"*"
41,"Banting",2014-11-22,14,51,"c"
41,"Banting",2014-11-22,15,48,"c"
41,"Banting",2014-11-22,16,46,"c"
41,"Banting",2014-11-22,17,43,"*"
41,"Banting",2014-11-22,18,43,"*"
41,"Banting",2014-11-22,19,52,"c"
41,"Banting",2014-11-22,20,44,"*"
41,"Banting",2014-11-22,21,43,"*"
41,"Banting",2014-11-22,22,44,"*"
41,"Banting",2014-11-22,23,44,"*"
41,"Banting",2014-11-22,24,44,"*"
41,"Banting",2014-11-23,1,45,"*"
41,"Banting",2014-11-23,2,45,"*"
41,"Banting",2014-11-23,3,46,"*"
41,"Banting",2014-11-23,4,45,"*"
41,"Banting",2014-11-23,5,44,"*"
41,"Banting",2014-11-23,6,43,"*"
41,"Banting",2014-11-23,7,43,"*"
41,"Banting",2014-11-23,8,43,"*"
41,"Banting",2014-11-23,9,43,"*"
41,"Banting",2014-11-23,10,43,"*"
41,"Banting",2014-11-23,11,43,"*"
41,"Banting",2014-11-23,12,43,"*"
41,"Banting",2014-11-23,13,55,"c"
41,"Banting",2014-11-23,14,44,"c"
41,"Banting",2014-11-23,15,52,"c"
41,"Banting",2014-11-23,16,54,"c"
41,"Banting",2014-11-23,17,43,"*"
41,"Banting",2014-11-23,18,52,"c"
41,"Banting",2014-11-23,19,48,"c"
41,"Banting",2014-11-23,20,42,"*"
41,"Banting",2014-11-23,21,42,"*"
41,"Banting",2014-11-23,22,40,"*"
41,"Banting",2014-11-23,23,38,"*"
41,"Banting",2014-11-23,24,37,"*"
41,"Banting",2014-11-24,1,35,"*"
41,"Banting",2014-11-24,2,34,"*"
41,"Banting",2014-11-24,3,33,"*"
41,"Banting",2014-11-24,4,33,"*"
41,"Banting",2014-11-24,5,32,"*"
41,"Banting",2014-11-24,6,33,"*"
41,"Banting",2014-11-24,7,33,"*"
41,"Banting",2014-11-24,8,32,"*"
41,"Banting",2014-11-24,9,33,"*"
41,"Banting",2014-11-24,10,33,"*"
41,"Banting",2014-11-24,11,32,"*"
41,"Banting",2014-11-24,12,32,"*"
41,"Banting",2014-11-24,13,36,"c"
41,"Banting",2014-11-24,14,32,"*"
41,"Banting",2014-11-24,15,33,"*"
41,"Banting",2014-11-24,16,64,"c"
41,"Banting",2014-11-24,17,38,"c"
41,"Banting",2014-11-24,18,33,"*"
41,"Banting",2014-11-24,19,33,"*"
41,"Banting",2014-11-24,20,33,"*"
41,"Banting",2014-11-24,21,33,"*"
41,"Banting",2014-11-24,22,33,"*"
41,"Banting",2014-11-24,23,33,"*"
41,"Banting",2014-11-24,24,33,"*"
41,"Banting",2014-11-25,1,33,"*"
41,"Banting",2014-11-25,2,34,"*"
41,"Banting",2014-11-25,3,34,"*"
41,"Banting",2014-11-25,4,35,"*"
41,"Banting",2014-11-25,5,35,"*"
41,"Banting",2014-11-25,6,35,"*"
41,"Banting",2014-11-25,7,36,"*"
41,"Banting",2014-11-25,8,36,"*"
41,"Banting",2014-11-25,9,36,"*"
41,"Banting",2014-11-25,10,36,"*"
41,"Banting",2014-11-25,11,36,"*"
41,"Banting",2014-11-25,12,36,"*"
41,"Banting",2014-11-25,13,37,"*"
41,"Banting",2014-11-25,14,50,"c"
41,"Banting",2014-11-25,15,37,"*"
41,"Banting",2014-11-25,16,53,"c"
41,"Banting",2014-11-25,17,48,"c"
41,"Banting",2014-11-25,18,37,"*"
41,"Banting",2014-11-25,19,38,"*"
41,"Banting",2014-11-25,20,38,"*"
41,"Banting",2014-11-25,21,39,"*"
41,"Banting",2014-11-25,22,41,"*"
41,"Banting",2014-11-25,23,42,"*"
41,"Banting",2014-11-25,24,44,"*"
41,"Banting",2014-11-26,1,43,"*"
41,"Banting",2014-11-26,2,43,"*"
41,"Banting",2014-11-26,3,42,"*"
41,"Banting",2014-11-26,4,41,"*"
41,"Banting",2014-11-26,5,41,"*"
41,"Banting",2014-11-26,6,40,"*"
41,"Banting",2014-11-26,7,40,"*"
41,"Banting",2014-11-26,8,39,"*"
41,"Banting",2014-11-26,9,39,"*"
41,"Banting",2014-11-26,10,39,"*"
41,"Banting",2014-11-26,11,39,"*"
41,"Banting",2014-11-26,12,39,"*"
41,"Banting",2014-11-26,13,39,"*"
41,"Banting",2014-11-26,14,39,"*"
41,"Banting",2014-11-26,15,38,"*"
41,"Banting",2014-11-26,16,38,"*"
41,"Banting",2014-11-26,17,37,"*"
41,"Banting",2014-11-26,18,37,"*"
41,"Banting",2014-11-26,19,36,"*"
41,"Banting",2014-11-26,20,36,"*"
41,"Banting",2014-11-26,21,35,"*"
41,"Banting",2014-11-26,22,34,"*"
41,"Banting",2014-11-26,23,33,"*"
41,"Banting",2014-11-26,24,33,"*"
41,"Banting",2014-11-27,1,34,"*"
41,"Banting",2014-11-27,2,36,"*"
41,"Banting",2014-11-27,3,37,"*"
41,"Banting",2014-11-27,4,39,"*"
41,"Banting",2014-11-27,5,40,"*"
41,"Banting",2014-11-27,6,41,"*"
41,"Banting",2014-11-27,7,42,"*"
41,"Banting",2014-11-27,8,42,"*"
41,"Banting",2014-11-27,9,42,"*"
41,"Banting",2014-11-27,10,43,"*"
41,"Banting",2014-11-27,11,43,"*"
41,"Banting",2014-11-27,12,43,"*"
41,"Banting",2014-11-27,13,44,"*"
41,"Banting",2014-11-27,14,80,"c"
41,"Banting",2014-11-27,15,95,"c"
41,"Banting",2014-11-27,16,52,"c"
41,"Banting",2014-11-27,17,47,"*"
41,"Banting",2014-11-27,18,48,"*"
41,"Banting",2014-11-27,19,48,"*"
41,"Banting",2014-11-27,20,48,"*"
41,"Banting",2014-11-27,21,48,"*"
41,"Banting",2014-11-27,22,48,"*"
41,"Banting",2014-11-27,23,48,"*"
41,"Banting",2014-11-27,24,48,"*"
41,"Banting",2014-11-28,1,48,"*"
41,"Banting",2014-11-28,2,48,"*"
41,"Banting",2014-11-28,3,48,"*"
41,"Banting",2014-11-28,4,48,"*"
41,"Banting",2014-11-28,5,48,"*"
41,"Banting",2014-11-28,6,47,"*"
41,"Banting",2014-11-28,7,48,"*"
41,"Banting",2014-11-28,8,48,"*"
41,"Banting",2014-11-28,9,48,"*"
41,"Banting",2014-11-28,10,48,"*"
41,"Banting",2014-11-28,11,48,"*"
41,"Banting",2014-11-28,12,48,"*"
41,"Banting",2014-11-28,13,59,"c"
41,"Banting",2014-11-28,14,59,"c"
41,"Banting",2014-11-28,15,69,"c"
41,"Banting",2014-11-28,16,104,"c"
41,"Banting",2014-11-28,17,63,"c"
41,"Banting",2014-11-28,18,0,"0"
41,"Banting",2014-11-28,19,0,"0"
41,"Banting",2014-11-28,20,0,"0"
41,"Banting",2014-11-28,21,0,"0"
41,"Banting",2014-11-28,22,0,"0"
41,"Banting",2014-11-28,23,0,"0"
41,"Banting",2014-11-28,24,0,"0"
41,"Banting",2014-11-29,1,0,"0"
41,"Banting",2014-11-29,2,0,"0"
41,"Banting",2014-11-29,3,0,"0"
41,"Banting",2014-11-29,4,0,"0"
41,"Banting",2014-11-29,5,0,"0"
41,"Banting",2014-11-29,6,0,"0"
41,"Banting",2014-11-29,7,0,"0"
41,"Banting",2014-11-29,8,0,"0"
41,"Banting",2014-11-29,9,0,"0"
41,"Banting",2014-11-29,10,0,"0"
41,"Banting",2014-11-29,11,44,"*"
41,"Banting",2014-11-29,12,43,"*"
41,"Banting",2014-11-29,13,42,"*"
41,"Banting",2014-11-29,14,61,"c"
41,"Banting",2014-11-29,15,69,"c"
41,"Banting",2014-11-29,16,66,"c"
41,"Banting",2014-11-29,17,55,"c"
41,"Banting",2014-11-29,18,47,"c"
41,"Banting",2014-11-29,19,37,"*"
41,"Banting",2014-11-29,20,37,"*"
41,"Banting",2014-11-29,21,36,"*"
41,"Banting",2014-11-29,22,36,"*"
41,"Banting",2014-11-29,23,35,"*"
41,"Banting",2014-11-29,24,35,"*"
41,"Banting",2014-11-30,1,34,"*"
41,"Banting",2014-11-30,2,33,"*"
41,"Banting",2014-11-30,3,32,"*"
41,"Banting",2014-11-30,4,32,"*"
41,"Banting",2014-11-30,5,31,"*"
41,"Banting",2014-11-30,6,31,"*"
41,"Banting",2014-11-30,7,30,"*"
41,"Banting",2014-11-30,8,29,"*"
41,"Banting",2014-11-30,9,28,"*"
41,"Banting",2014-11-30,10,27,"*"
41,"Banting",2014-11-30,11,27,"*"
41,"Banting",2014-11-30,12,30,"c"
41,"Banting",2014-11-30,13,48,"c"
41,"Banting",2014-11-30,14,44,"c"
41,"Banting",2014-11-30,15,38,"c"
41,"Banting",2014-11-30,16,42,"c"
41,"Banting",2014-11-30,17,39,"c"
41,"Banting",2014-11-30,18,35,"c"
41,"Banting",2014-11-30,19,26,"*"
41,"Banting",2014-11-30,20,27,"*"
41,"Banting",2014-11-30,21,27,"*"
41,"Banting",2014-11-30,22,27,"*"
41,"Banting",2014-11-30,23,27,"*"
41,"Banting",2014-11-30,24,28,"*"
41,"Banting",2014-12-01,1,28,"*"
41,"Banting",2014-12-01,2,29,"*"
41,"Banting",2014-12-01,3,29,"*"
41,"Banting",2014-12-01,4,29,"*"
41,"Banting",2014-12-01,5,29,"*"
41,"Banting",2014-12-01,6,30,"*"
41,"Banting",2014-12-01,7,31,"*"
41,"Banting",2014-12-01,8,32,"*"
41,"Banting",2014-12-01,9,33,"*"
41,"Banting",2014-12-01,10,33,"*"
41,"Banting",2014-12-01,11,35,"*"
41,"Banting",2014-12-01,12,37,"*"
41,"Banting",2014-12-01,13,38,"*"
41,"Banting",2014-12-01,14,38,"*"
41,"Banting",2014-12-01,15,38,"*"
41,"Banting",2014-12-01,16,39,"c"
41,"Banting",2014-12-01,17,37,"*"
41,"Banting",2014-12-01,18,38,"*"
41,"Banting",2014-12-01,19,38,"*"
41,"Banting",2014-12-01,20,38,"*"
41,"Banting",2014-12-01,21,38,"*"
41,"Banting",2014-12-01,22,39,"*"
41,"Banting",2014-12-01,23,39,"*"
41,"Banting",2014-12-01,24,40,"*"
41,"Banting",2014-12-02,1,40,"*"
41,"Banting",2014-12-02,2,40,"*"
41,"Banting",2014-12-02,3,40,"*"
41,"Banting",2014-12-02,4,40,"*"
41,"Banting",2014-12-02,5,39,"*"
41,"Banting",2014-12-02,6,39,"*"
41,"Banting",2014-12-02,7,38,"*"
41,"Banting",2014-12-02,8,38,"*"
41,"Banting",2014-12-02,9,37,"*"
41,"Banting",2014-12-02,10,38,"*"
41,"Banting",2014-12-02,11,38,"*"
41,"Banting",2014-12-02,12,36,"*"
41,"Banting",2014-12-02,13,55,"c"
41,"Banting",2014-12-02,14,54,"c"
41,"Banting",2014-12-02,15,61,"c"
41,"Banting",2014-12-02,16,42,"c"
41,"Banting",2014-12-02,17,37,"*"
41,"Banting",2014-12-02,18,36,"*"
41,"Banting",2014-12-02,19,37,"*"
41,"Banting",2014-12-02,20,36,"*"
41,"Banting",2014-12-02,21,37,"*"
41,"Banting",2014-12-02,22,36,"*"
41,"Banting",2014-12-02,23,37,"*"
41,"Banting",2014-12-02,24,37,"*"
41,"Banting",2014-12-03,1,39,"*"
41,"Banting",2014-12-03,2,40,"*"
41,"Banting",2014-12-03,3,41,"*"
41,"Banting",2014-12-03,4,42,"*"
41,"Banting",2014-12-03,5,42,"*"
41,"Banting",2014-12-03,6,43,"*"
41,"Banting",2014-12-03,7,44,"*"
41,"Banting",2014-12-03,8,45,"*"
41,"Banting",2014-12-03,9,46,"*"
41,"Banting",2014-12-03,10,45,"*"
41,"Banting",2014-12-03,11,43,"*"
41,"Banting",2014-12-03,12,42,"*"
41,"Banting",2014-12-03,13,43,"c"
41,"Banting",2014-12-03,14,55,"c"
41,"Banting",2014-12-03,15,41,"*"
41,"Banting",2014-12-03,16,41,"*"
41,"Banting",2014-12-03,17,41,"*"
41,"Banting",2014-12-03,18,43,"c"
41,"Banting",2014-12-03,19,42,"*"
41,"Banting",2014-12-03,20,42,"*"
41,"Banting",2014-12-03,21,42,"*"
41,"Banting",2014-12-03,22,43,"*"
41,"Banting",2014-12-03,23,42,"*"
41,"Banting",2014-12-03,24,42,"*"
41,"Banting",2014-12-04,1,41,"*"
41,"Banting",2014-12-04,2,40,"*"
41,"Banting",2014-12-04,3,39,"*"
41,"Banting",2014-12-04,4,38,"*"
41,"Banting",2014-12-04,5,38,"*"
41,"Banting",2014-12-04,6,38,"*"
41,"Banting",2014-12-04,7,38,"*"
41,"Banting",2014-12-04,8,38,"*"
41,"Banting",2014-12-04,9,37,"*"
41,"Banting",2014-12-04,10,38,"*"
41,"Banting",2014-12-04,11,39,"*"
41,"Banting",2014-12-04,12,40,"*"
41,"Banting",2014-12-04,13,41,"*"
41,"Banting",2014-12-04,14,42,"*"
41,"Banting",2014-12-04,15,43,"*"
41,"Banting",2014-12-04,16,43,"*"
41,"Banting",2014-12-04,17,43,"*"
41,"Banting",2014-12-04,18,43,"*"
41,"Banting",2014-12-04,19,42,"*"
41,"Banting",2014-12-04,20,41,"*"
41,"Banting",2014-12-04,21,40,"*"
41,"Banting",2014-12-04,22,40,"*"
41,"Banting",2014-12-04,23,39,"*"
41,"Banting",2014-12-04,24,39,"*"
41,"Banting",2014-12-05,1,39,"*"
41,"Banting",2014-12-05,2,39,"*"
41,"Banting",2014-12-05,3,39,"*"
41,"Banting",2014-12-05,4,39,"*"
41,"Banting",2014-12-05,5,39,"*"
41,"Banting",2014-12-05,6,40,"*"
41,"Banting",2014-12-05,7,40,"*"
41,"Banting",2014-12-05,8,40,"*"
41,"Banting",2014-12-05,9,40,"*"
41,"Banting",2014-12-05,10,41,"*"
41,"Banting",2014-12-05,11,42,"*"
41,"Banting",2014-12-05,12,43,"*"
41,"Banting",2014-12-05,13,50,"c"
41,"Banting",2014-12-05,14,62,"c"
41,"Banting",2014-12-05,15,66,"c"
41,"Banting",2014-12-05,16,56,"c"
41,"Banting",2014-12-05,17,65,"c"
41,"Banting",2014-12-05,18,56,"c"
41,"Banting",2014-12-05,19,58,"c"
41,"Banting",2014-12-05,20,44,"*"
41,"Banting",2014-12-05,21,45,"*"
41,"Banting",2014-12-05,22,45,"*"
41,"Banting",2014-12-05,23,46,"*"
41,"Banting",2014-12-05,24,48,"*"
41,"Banting",2014-12-06,1,50,"*"
41,"Banting",2014-12-06,2,51,"*"
41,"Banting",2014-12-06,3,52,"*"
41,"Banting",2014-12-06,4,52,"*"
41,"Banting",2014-12-06,5,52,"*"
41,"Banting",2014-12-06,6,52,"*"
41,"Banting",2014-12-06,7,52,"*"
41,"Banting",2014-12-06,8,51,"*"
41,"Banting",2014-12-06,9,51,"*"
41,"Banting",2014-12-06,10,49,"*"
41,"Banting",2014-12-06,11,47,"*"
41,"Banting",2014-12-06,12,46,"*"
41,"Banting",2014-12-06,13,45,"*"
41,"Banting",2014-12-06,14,45,"*"
41,"Banting",2014-12-06,15,48,"c"
41,"Banting",2014-12-06,16,62,"c"
41,"Banting",2014-12-06,17,69,"c"
41,"Banting",2014-12-06,18,62,"c"
41,"Banting",2014-12-06,19,60,"c"
41,"Banting",2014-12-06,20,49,"c"
41,"Banting",2014-12-06,21,44,"*"
41,"Banting",2014-12-06,22,43,"*"
41,"Banting",2014-12-06,23,43,"*"
41,"Banting",2014-12-06,24,41,"*"
41,"Banting",2014-12-07,1,39,"*"
41,"Banting",2014-12-07,2,38,"*"
41,"Banting",2014-12-07,3,38,"*"
41,"Banting",2014-12-07,4,37,"*"
41,"Banting",2014-12-07,5,36,"*"
41,"Banting",2014-12-07,6,36,"*"
41,"Banting",2014-12-07,7,36,"*"
41,"Banting",2014-12-07,8,37,"*"
41,"Banting",2014-12-07,9,38,"*"
41,"Banting",2014-12-07,10,39,"*"
41,"Banting",2014-12-07,11,40,"*"
41,"Banting",2014-12-07,12,47,"c"
41,"Banting",2014-12-07,13,56,"c"
41,"Banting",2014-12-07,14,56,"c"
41,"Banting",2014-12-07,15,64,"c"
41,"Banting",2014-12-07,16,53,"c"
41,"Banting",2014-12-07,17,41,"*"
41,"Banting",2014-12-07,18,41,"*"
41,"Banting",2014-12-07,19,41,"*"
41,"Banting",2014-12-07,20,40,"*"
41,"Banting",2014-12-07,21,40,"*"
41,"Banting",2014-12-07,22,39,"*"
41,"Banting",2014-12-07,23,38,"*"
41,"Banting",2014-12-07,24,38,"*"
41,"Banting",2014-12-08,1,37,"*"
41,"Banting",2014-12-08,2,35,"*"
41,"Banting",2014-12-08,3,33,"*"
41,"Banting",2014-12-08,4,32,"*"
41,"Banting",2014-12-08,5,32,"*"
41,"Banting",2014-12-08,6,31,"*"
41,"Banting",2014-12-08,7,30,"*"
41,"Banting",2014-12-08,8,29,"*"
41,"Banting",2014-12-08,9,28,"*"
41,"Banting",2014-12-08,10,27,"*"
41,"Banting",2014-12-08,11,26,"*"
41,"Banting",2014-12-08,12,25,"*"
41,"Banting",2014-12-08,13,33,"c"
41,"Banting",2014-12-08,14,45,"c"
41,"Banting",2014-12-08,15,40,"c"
41,"Banting",2014-12-08,16,32,"c"
41,"Banting",2014-12-08,17,31,"c"
41,"Banting",2014-12-08,18,32,"c"
41,"Banting",2014-12-08,19,31,"c"
41,"Banting",2014-12-08,20,25,"c"
41,"Banting",2014-12-08,21,23,"*"
41,"Banting",2014-12-08,22,24,"*"
41,"Banting",2014-12-08,23,25,"*"
41,"Banting",2014-12-08,24,24,"*"
41,"Banting",2014-12-09,1,24,"*"
41,"Banting",2014-12-09,2,24,"*"
41,"Banting",2014-12-09,3,25,"*"
41,"Banting",2014-12-09,4,25,"*"
41,"Banting",2014-12-09,5,26,"*"
41,"Banting",2014-12-09,6,26,"*"
41,"Banting",2014-12-09,7,27,"*"
41,"Banting",2014-12-09,8,27,"*"
41,"Banting",2014-12-09,9,28,"*"
41,"Banting",2014-12-09,10,29,"*"
41,"Banting",2014-12-09,11,30,"*"
41,"Banting",2014-12-09,12,33,"c"
41,"Banting",2014-12-09,13,48,"c"
41,"Banting",2014-12-09,14,61,"c"
41,"Banting",2014-12-09,15,60,"c"
41,"Banting",2014-12-09,16,80,"c"
41,"Banting",2014-12-09,17,74,"c"
41,"Banting",2014-12-09,18,64,"c"
41,"Banting",2014-12-09,19,47,"c"
41,"Banting",2014-12-09,20,40,"c"
41,"Banting",2014-12-09,21,36,"*"
41,"Banting",2014-12-09,22,37,"*"
41,"Banting",2014-12-09,23,36,"*"
41,"Banting",2014-12-09,24,37,"*"
41,"Banting",2014-12-10,1,39,"*"
41,"Banting",2014-12-10,2,40,"*"
41,"Banting",2014-12-10,3,41,"*"
41,"Banting",2014-12-10,4,42,"*"
41,"Banting",2014-12-10,5,43,"*"
41,"Banting",2014-12-10,6,44,"*"
41,"Banting",2014-12-10,7,44,"*"
41,"Banting",2014-12-10,8,45,"*"
41,"Banting",2014-12-10,9,45,"*"
41,"Banting",2014-12-10,10,45,"*"
41,"Banting",2014-12-10,11,46,"*"
41,"Banting",2014-12-10,12,46,"*"
41,"Banting",2014-12-10,13,55,"c"
41,"Banting",2014-12-10,14,80,"c"
41,"Banting",2014-12-10,15,101,"c"
41,"Banting",2014-12-10,16,111,"c"
41,"Banting",2014-12-10,17,99,"c"
41,"Banting",2014-12-10,18,74,"c"
41,"Banting",2014-12-10,19,66,"c"
41,"Banting",2014-12-10,20,51,"c"
41,"Banting",2014-12-10,21,49,"*"
41,"Banting",2014-12-10,22,48,"*"
41,"Banting",2014-12-10,23,48,"*"
41,"Banting",2014-12-10,24,48,"*"
41,"Banting",2014-12-11,1,46,"*"
41,"Banting",2014-12-11,2,45,"*"
41,"Banting",2014-12-11,3,45,"*"
41,"Banting",2014-12-11,4,45,"*"
41,"Banting",2014-12-11,5,44,"*"
41,"Banting",2014-12-11,6,44,"*"
41,"Banting",2014-12-11,7,43,"*"
41,"Banting",2014-12-11,8,43,"*"
41,"Banting",2014-12-11,9,43,"*"
41,"Banting",2014-12-11,10,43,"*"
41,"Banting",2014-12-11,11,42,"*"
41,"Banting",2014-12-11,12,42,"*"
41,"Banting",2014-12-11,13,51,"c"
41,"Banting",2014-12-11,14,50,"c"
41,"Banting",2014-12-11,15,50,"c"
41,"Banting",2014-12-11,16,54,"c"
41,"Banting",2014-12-11,17,47,"c"
41,"Banting",2014-12-11,18,41,"c"
41,"Banting",2014-12-11,19,37,"*"
41,"Banting",2014-12-11,20,37,"*"
41,"Banting",2014-12-11,21,37,"*"
41,"Banting",2014-12-11,22,37,"*"
41,"Banting",2014-12-11,23,37,"*"
41,"Banting",2014-12-11,24,36,"*"
41,"Banting",2014-12-12,1,36,"*"
41,"Banting",2014-12-12,2,36,"*"
41,"Banting",2014-12-12,3,36,"*"
41,"Banting",2014-12-12,4,35,"*"
41,"Banting",2014-12-12,5,35,"*"
41,"Banting",2014-12-12,6,35,"*"
41,"Banting",2014-12-12,7,35,"*"
41,"Banting",2014-12-12,8,36,"*"
41,"Banting",2014-12-12,9,36,"*"
41,"Banting",2014-12-12,10,36,"*"
41,"Banting",2014-12-12,11,36,"*"
41,"Banting",2014-12-12,12,40,"c"
41,"Banting",2014-12-12,13,61,"c"
41,"Banting",2014-12-12,14,77,"c"
41,"Banting",2014-12-12,15,99,"c"
41,"Banting",2014-12-12,16,37,"*"
41,"Banting",2014-12-12,17,36,"*"
41,"Banting",2014-12-12,18,83,"c"
41,"Banting",2014-12-12,19,74,"c"
41,"Banting",2014-12-12,20,60,"c"
41,"Banting",2014-12-12,21,41,"*"
41,"Banting",2014-12-12,22,42,"*"
41,"Banting",2014-12-12,23,43,"*"
41,"Banting",2014-12-12,24,43,"*"
41,"Banting",2014-12-13,1,44,"*"
41,"Banting",2014-12-13,2,44,"*"
41,"Banting",2014-12-13,3,45,"*"
41,"Banting",2014-12-13,4,45,"*"
41,"Banting",2014-12-13,5,46,"*"
41,"Banting",2014-12-13,6,46,"*"
41,"Banting",2014-12-13,7,46,"*"
41,"Banting",2014-12-13,8,46,"*"
41,"Banting",2014-12-13,9,47,"*"
41,"Banting",2014-12-13,10,47,"*"
41,"Banting",2014-12-13,11,48,"*"
41,"Banting",2014-12-13,12,49,"c"
41,"Banting",2014-12-13,13,51,"c"
41,"Banting",2014-12-13,14,58,"c"
41,"Banting",2014-12-13,15,79,"c"
41,"Banting",2014-12-13,16,90,"c"
41,"Banting",2014-12-13,17,81,"c"
41,"Banting",2014-12-13,18,73,"c"
41,"Banting",2014-12-13,19,49,"c"
41,"Banting",2014-12-13,20,55,"c"
41,"Banting",2014-12-13,21,46,"*"
41,"Banting",2014-12-13,22,45,"*"
41,"Banting",2014-12-13,23,44,"*"
41,"Banting",2014-12-13,24,45,"*"
41,"Banting",2014-12-14,1,45,"*"
41,"Banting",2014-12-14,2,45,"*"
41,"Banting",2014-12-14,3,45,"*"
